yearid,replevel,subject,DenominatorType,disname,discode,schname,schcode,grade,NumberStudents,plevel1text,plevel2text,plevel3text,plevel4text,pAboveProftext,pbelowProfText,AvgScore
2021,sch,sci,Regular,Bedford,41,Ross A. Lurgio Middle School,28560,0,325 - 330,27,20,40,13,53,47,
2021,sch,sci,Regular,Bedford,41,Ross A. Lurgio Middle School,28560,8,325 - 330,27,20,40,13,53,47,854
2021,sch,mat,Regular,Berlin,51,Berlin Elementary School,27035,0,200 - 205,32,33,27,< 10 %,35,65,
2021,sch,mat,Regular,Berlin,51,Berlin Elementary School,27035,3,70 - 75,38,27,31,< 10 %,35,65,414
2021,sch,mat,Regular,Berlin,51,Berlin Elementary School,27035,4,65 - 70,28,34,31,< 10 %,38,62,448
2021,sch,mat,Regular,Berlin,51,Berlin Elementary School,27035,5,60 - 65,28,39,19,14,33,67,471
2021,sch,rea,Regular,Berlin,51,Berlin Elementary School,27035,0,200 - 205,47,20,26,< 10 %,33,67,
2021,sch,rea,Regular,Berlin,51,Berlin Elementary School,27035,3,70 - 75,47,22,23,< 10 %,31,69,558
2021,sch,rea,Regular,Berlin,51,Berlin Elementary School,27035,4,60 - 65,42,23,28,< 10 %,34,66,586
2021,sch,rea,Regular,Berlin,51,Berlin Elementary School,27035,5,60 - 65,51,14,27,< 10 %,35,65,604
2021,sch,sci,Regular,Berlin,51,Berlin Elementary School,27035,0,60 - 65,53,17,25,< 10 %,30,70,
2021,sch,sci,Regular,Berlin,51,Berlin Elementary School,27035,5,60 - 65,53,17,25,< 10 %,30,70,543
2021,sch,mat,Regular,Berlin,51,Berlin Middle School,20045,0,210 - 215,58,29,10,< 10 %,14,86,
2021,sch,mat,Regular,Berlin,51,Berlin Middle School,20045,6,55 - 60,54,32,11,< 10 %,14,86,475
2021,sch,mat,Regular,Berlin,51,Berlin Middle School,20045,7,85 - 90,55,26,15,< 10 %,20,80,506
2021,sch,mat,Regular,Berlin,51,Berlin Middle School,20045,8,65 - 70,64,30,< 10 %,< 10 %,< 10 %,> 90 %,519
2021,sch,rea,Regular,Berlin,51,Berlin Middle School,20045,0,205 - 210,44,28,26,< 10 %,28,72,
2021,sch,rea,Regular,Berlin,51,Berlin Middle School,20045,6,55 - 60,39,33,25,< 10 %,28,72,619
2021,sch,rea,Regular,Berlin,51,Berlin Middle School,20045,7,85 - 90,48,22,27,< 10 %,29,71,612
2021,sch,rea,Regular,Berlin,51,Berlin Middle School,20045,8,65 - 70,43,31,25,< 10 %,26,74,632
2021,sch,sci,Regular,Berlin,51,Berlin Middle School,20045,0,65 - 70,64,18,18,< 10 %,18,82,
2021,sch,sci,Regular,Berlin,51,Berlin Middle School,20045,8,65 - 70,64,18,18,< 10 %,18,82,840
2021,sch,mat,Regular,Berlin,51,Berlin Senior High School,20050,0,70 - 75,34,40,23,< 10 %,26,74,
2021,sch,mat,Regular,Berlin,51,Berlin Senior High School,20050,11,70 - 75,34,40,23,< 10 %,26,74,461
2021,sch,rea,Regular,Berlin,51,Berlin Senior High School,20050,0,70 - 75,36,32,27,< 10 %,33,67,
2021,sch,rea,Regular,Berlin,51,Berlin Senior High School,20050,11,70 - 75,36,32,27,< 10 %,33,67,460
2021,sch,sci,Regular,Berlin,51,Berlin Senior High School,20050,0,60 - 65,68,16,16,< 10 %,16,84,
2021,sch,sci,Regular,Berlin,51,Berlin Senior High School,20050,11,60 - 65,68,16,16,< 10 %,16,84,1141
2021,sch,mat,Regular,Bethlehem,53,Bethlehem Elementary School,21400,0,65 - 70,22,32,35,11,46,54,
2021,sch,mat,Regular,Bethlehem,53,Bethlehem Elementary School,21400,3,20 - 25,24,24,38,14,52,48,433
2021,sch,mat,Regular,Bethlehem,53,Bethlehem Elementary School,21400,4,10 - 15,14,< 10 %,64,14,79,21,467
2021,sch,mat,Regular,Bethlehem,53,Bethlehem Elementary School,21400,5,10 - 15,15,62,15,< 10 %,23,77,478
2021,sch,mat,Regular,Bethlehem,53,Bethlehem Elementary School,21400,6,15 - 20,29,41,24,< 10 %,29,71,503
2021,sch,rea,Regular,Bethlehem,53,Bethlehem Elementary School,21400,0,60 - 65,28,23,31,17,48,52,
2021,sch,rea,Regular,Bethlehem,53,Bethlehem Elementary School,21400,3,20 - 25,43,24,19,14,33,67,569
2021,sch,rea,Regular,Bethlehem,53,Bethlehem Elementary School,21400,4,10 - 15,14,14,29,43,71,29,618
2021,sch,rea,Regular,Bethlehem,53,Bethlehem Elementary School,21400,5,10 - 15,23,31,31,15,46,54,619
2021,sch,rea,Regular,Bethlehem,53,Bethlehem Elementary School,21400,6,15 - 20,25,25,50,< 10 %,50,50,627
2021,sch,sci,Regular,Bethlehem,53,Bethlehem Elementary School,21400,0,10 - 15,15,38,31,15,46,54,
2021,sch,sci,Regular,Bethlehem,53,Bethlehem Elementary School,21400,5,10 - 15,15,38,31,15,46,54,554
2021,sch,mat,Regular,Bow,57,Bow Elementary School,20680,0,200 - 205,16,20,30,34,64,36,
2021,sch,mat,Regular,Bow,57,Bow Elementary School,20680,3,95 - 100,19,21,28,32,60,40,437
2021,sch,mat,Regular,Bow,57,Bow Elementary School,20680,4,105 - 110,14,19,31,36,67,33,473
2021,sch,rea,Regular,Bow,57,Bow Elementary School,20680,0,200 - 205,28,19,18,35,53,47,
2021,sch,rea,Regular,Bow,57,Bow Elementary School,20680,3,95 - 100,32,20,18,31,48,52,583
2021,sch,rea,Regular,Bow,57,Bow Elementary School,20680,4,105 - 110,25,18,19,39,58,42,614
2021,sch,mat,Regular,Bow,57,Bow High School,27375,0,150 - 155,15,37,39,< 10 %,48,52,
2021,sch,mat,Regular,Bow,57,Bow High School,27375,11,150 - 155,15,37,39,< 10 %,48,52,520
2021,sch,rea,Regular,Bow,57,Bow High School,27375,0,150 - 155,< 10 %,16,59,17,76,24,
2021,sch,rea,Regular,Bow,57,Bow High School,27375,11,150 - 155,< 10 %,16,59,17,76,24,541
2021,sch,sci,Regular,Bow,57,Bow High School,27375,0,135 - 140,34,21,39,< 10 %,45,55,
2021,sch,sci,Regular,Bow,57,Bow High School,27375,11,135 - 140,34,21,39,< 10 %,45,55,1152
2021,sch,mat,Regular,Bow,57,Bow Memorial School,20675,0,460 - 465,29,37,23,10,33,67,
2021,sch,mat,Regular,Bow,57,Bow Memorial School,20675,5,100 - 105,23,38,23,17,40,60,487
2021,sch,mat,Regular,Bow,57,Bow Memorial School,20675,6,105 - 110,30,33,30,< 10 %,37,63,500
2021,sch,mat,Regular,Bow,57,Bow Memorial School,20675,7,125 - 130,30,38,25,< 10 %,32,68,534
2021,sch,mat,Regular,Bow,57,Bow Memorial School,20675,8,125 - 130,33,40,17,10,27,73,563
2021,sch,rea,Regular,Bow,57,Bow Memorial School,20675,0,455 - 460,13,21,46,19,66,34,
2021,sch,rea,Regular,Bow,57,Bow Memorial School,20675,5,100 - 105,13,15,46,27,72,28,638
2021,sch,rea,Regular,Bow,57,Bow Memorial School,20675,6,105 - 110,15,22,49,14,63,37,646
2021,sch,rea,Regular,Bow,57,Bow Memorial School,20675,7,120 - 125,10,25,46,19,65,35,661
2021,sch,rea,Regular,Bow,57,Bow Memorial School,20675,8,125 - 130,15,22,46,17,63,37,669
2021,sch,sci,Regular,Bow,57,Bow Memorial School,20675,0,225 - 230,31,21,35,13,48,52,
2021,sch,sci,Regular,Bow,57,Bow Memorial School,20675,5,100 - 105,25,26,32,18,50,50,553
2021,sch,sci,Regular,Bow,57,Bow Memorial School,20675,8,125 - 130,37,17,37,< 10 %,46,54,851
2021,sch,mat,Regular,Brentwood,63,Swasey Central School ,20555,0,135 - 140,13,34,35,18,53,47,
2021,sch,mat,Regular,Brentwood,63,Swasey Central School ,20555,3,35 - 40,13,26,51,10,62,38,433
2021,sch,mat,Regular,Brentwood,63,Swasey Central School ,20555,4,50 - 55,12,35,31,23,54,46,464
2021,sch,mat,Regular,Brentwood,63,Swasey Central School ,20555,5,45 - 50,16,40,24,20,44,56,494
2021,sch,rea,Regular,Brentwood,63,Swasey Central School ,20555,0,135 - 140,< 10 %,22,36,37,73,27,
2021,sch,rea,Regular,Brentwood,63,Swasey Central School ,20555,3,35 - 40,10,31,33,26,59,41,592
2021,sch,rea,Regular,Brentwood,63,Swasey Central School ,20555,4,50 - 55,< 10 %,23,31,40,71,29,627
2021,sch,rea,Regular,Brentwood,63,Swasey Central School ,20555,5,45 - 50,< 10 %,13,44,42,87,13,655
2021,sch,sci,Regular,Brentwood,63,Swasey Central School ,20555,0,45 - 50,18,20,42,20,62,38,
2021,sch,sci,Regular,Brentwood,63,Swasey Central School ,20555,5,45 - 50,18,20,42,20,62,38,556
2021,sch,mat,Regular,Brookline,71,Captain Samuel Douglass Academy,27765,0,210 - 215,10,24,41,25,65,35,
2021,sch,mat,Regular,Brookline,71,Captain Samuel Douglass Academy,27765,4,70 - 75,12,23,51,14,65,35,466
2021,sch,mat,Regular,Brookline,71,Captain Samuel Douglass Academy,27765,5,65 - 70,< 10 %,29,28,38,65,35,509
2021,sch,mat,Regular,Brookline,71,Captain Samuel Douglass Academy,27765,6,70 - 75,13,21,42,24,66,34,531
2021,sch,rea,Regular,Brookline,71,Captain Samuel Douglass Academy,27765,0,210 - 215,12,18,43,27,70,30,
2021,sch,rea,Regular,Brookline,71,Captain Samuel Douglass Academy,27765,4,70 - 75,20,24,31,24,55,45,610
2021,sch,rea,Regular,Brookline,71,Captain Samuel Douglass Academy,27765,5,65 - 70,10,< 10 %,45,36,81,19,649
2021,sch,rea,Regular,Brookline,71,Captain Samuel Douglass Academy,27765,6,70 - 75,< 10 %,21,55,20,75,25,662
2021,sch,sci,Regular,Brookline,71,Captain Samuel Douglass Academy,27765,0,65 - 70,17,19,35,29,64,36,
2021,sch,sci,Regular,Brookline,71,Captain Samuel Douglass Academy,27765,5,65 - 70,17,19,35,29,64,36,557
2021,sch,mat,Regular,Brookline,71,Richard Maghakian Memorial School,21800,0,80 - 85,23,25,40,12,52,48,
2021,sch,mat,Regular,Brookline,71,Richard Maghakian Memorial School,21800,3,80 - 85,23,25,40,12,52,48,431
2021,sch,rea,Regular,Brookline,71,Richard Maghakian Memorial School,21800,0,80 - 85,23,22,38,17,55,45,
2021,sch,rea,Regular,Brookline,71,Richard Maghakian Memorial School,21800,3,80 - 85,23,22,38,17,55,45,587
2021,sch,mat,Regular,Campton,75,Campton Elementary School,22335,0,170 - 175,27,35,24,14,38,62,
2021,sch,mat,Regular,Campton,75,Campton Elementary School,22335,3,20 - 25,17,35,26,22,48,52,432
2021,sch,mat,Regular,Campton,75,Campton Elementary School,22335,4,30 - 35,26,38,21,15,35,65,449
2021,sch,mat,Regular,Campton,75,Campton Elementary School,22335,5,30 - 35,29,41,21,< 10 %,29,71,477
2021,sch,mat,Regular,Campton,75,Campton Elementary School,22335,6,20 - 25,22,30,39,< 10 %,48,52,511
2021,sch,mat,Regular,Campton,75,Campton Elementary School,22335,7,30 - 35,35,26,26,13,39,61,533
2021,sch,mat,Regular,Campton,75,Campton Elementary School,22335,8,25 - 30,29,39,14,18,32,68,569
2021,sch,rea,Regular,Campton,75,Campton Elementary School,22335,0,170 - 175,22,28,37,13,50,50,
2021,sch,rea,Regular,Campton,75,Campton Elementary School,22335,3,20 - 25,21,33,33,13,46,54,580
2021,sch,rea,Regular,Campton,75,Campton Elementary School,22335,4,30 - 35,26,21,32,21,53,47,603
2021,sch,rea,Regular,Campton,75,Campton Elementary School,22335,5,30 - 35,24,35,35,< 10 %,41,59,617
2021,sch,rea,Regular,Campton,75,Campton Elementary School,22335,6,20 - 25,17,26,43,13,57,43,647
2021,sch,rea,Regular,Campton,75,Campton Elementary School,22335,7,30 - 35,19,23,48,10,58,42,645
2021,sch,rea,Regular,Campton,75,Campton Elementary School,22335,8,25 - 30,21,32,29,18,46,54,661
2021,sch,sci,Regular,Campton,75,Campton Elementary School,22335,0,60 - 65,42,13,32,13,45,55,
2021,sch,sci,Regular,Campton,75,Campton Elementary School,22335,5,30 - 35,47,19,25,< 10 %,34,66,548
2021,sch,sci,Regular,Campton,75,Campton Elementary School,22335,8,25 - 30,36,< 10 %,39,18,57,43,854
2021,sch,mat,Regular,Candia,79,Henry W. Moore School,20535,0,170 - 175,24,31,25,20,45,55,
2021,sch,mat,Regular,Candia,79,Henry W. Moore School,20535,3,25 - 30,15,42,31,12,42,58,432
2021,sch,mat,Regular,Candia,79,Henry W. Moore School,20535,4,30 - 35,26,24,26,24,50,50,458
2021,sch,mat,Regular,Candia,79,Henry W. Moore School,20535,5,30 - 35,18,36,24,21,45,55,494
2021,sch,mat,Regular,Candia,79,Henry W. Moore School,20535,6,30 - 35,27,43,17,13,30,70,494
2021,sch,mat,Regular,Candia,79,Henry W. Moore School,20535,7,15 - 20,11,21,26,42,68,32,572
2021,sch,mat,Regular,Candia,79,Henry W. Moore School,20535,8,25 - 30,41,17,28,14,41,59,550
2021,sch,rea,Regular,Candia,79,Henry W. Moore School,20535,0,170 - 175,23,19,39,19,57,43,
2021,sch,rea,Regular,Candia,79,Henry W. Moore School,20535,3,25 - 30,23,27,38,12,50,50,580
2021,sch,rea,Regular,Candia,79,Henry W. Moore School,20535,4,30 - 35,33,15,30,21,52,48,600
2021,sch,rea,Regular,Candia,79,Henry W. Moore School,20535,5,30 - 35,18,15,48,18,67,33,632
2021,sch,rea,Regular,Candia,79,Henry W. Moore School,20535,6,30 - 35,26,23,39,13,52,48,637
2021,sch,rea,Regular,Candia,79,Henry W. Moore School,20535,7,15 - 20,11,16,42,32,74,26,664
2021,sch,rea,Regular,Candia,79,Henry W. Moore School,20535,8,25 - 30,24,21,34,21,55,45,662
2021,sch,sci,Regular,Candia,79,Henry W. Moore School,20535,0,60 - 65,30,33,28,10,38,62,
2021,sch,sci,Regular,Candia,79,Henry W. Moore School,20535,5,30 - 35,27,42,24,< 10 %,30,70,548
2021,sch,sci,Regular,Candia,79,Henry W. Moore School,20535,8,25 - 30,32,21,32,14,46,54,851
2021,sch,mat,Regular,Chester,93,Chester Academy,20500,0,280 - 285,36,37,20,< 10 %,28,72,
2021,sch,mat,Regular,Chester,93,Chester Academy,20500,3,35 - 40,24,35,27,14,41,59,426
2021,sch,mat,Regular,Chester,93,Chester Academy,20500,4,30 - 35,29,29,38,< 10 %,41,59,450
2021,sch,mat,Regular,Chester,93,Chester Academy,20500,5,50 - 55,58,33,< 10 %,< 10 %,10,90,448
2021,sch,mat,Regular,Chester,93,Chester Academy,20500,6,50 - 55,42,33,19,< 10 %,25,75,481
2021,sch,mat,Regular,Chester,93,Chester Academy,20500,7,45 - 50,22,33,29,16,44,56,537
2021,sch,mat,Regular,Chester,93,Chester Academy,20500,8,60 - 65,31,51,11,< 10 %,18,82,558
2021,sch,rea,Regular,Chester,93,Chester Academy,20500,0,280 - 285,26,26,36,12,48,52,
2021,sch,rea,Regular,Chester,93,Chester Academy,20500,3,35 - 40,35,16,38,11,49,51,576
2021,sch,rea,Regular,Chester,93,Chester Academy,20500,4,30 - 35,24,29,29,18,47,53,602
2021,sch,rea,Regular,Chester,93,Chester Academy,20500,5,50 - 55,46,23,27,< 10 %,31,69,597
2021,sch,rea,Regular,Chester,93,Chester Academy,20500,6,50 - 55,24,41,27,< 10 %,35,65,634
2021,sch,rea,Regular,Chester,93,Chester Academy,20500,7,45 - 50,20,27,40,13,53,47,647
2021,sch,rea,Regular,Chester,93,Chester Academy,20500,8,60 - 65,10,20,51,20,70,30,679
2021,sch,sci,Regular,Chester,93,Chester Academy,20500,0,110 - 115,46,19,29,< 10 %,35,65,
2021,sch,sci,Regular,Chester,93,Chester Academy,20500,5,50 - 55,60,19,21,< 10 %,21,79,541
2021,sch,sci,Regular,Chester,93,Chester Academy,20500,8,60 - 65,34,20,36,10,46,54,851
2021,sch,mat,Regular,Chesterfield,95,Chesterfield Central School,21140,0,160 - 165,23,36,25,16,41,59,
2021,sch,mat,Regular,Chesterfield,95,Chesterfield Central School,21140,3,25 - 30,16,36,36,12,48,52,434
2021,sch,mat,Regular,Chesterfield,95,Chesterfield Central School,21140,4,30 - 35,39,35,16,10,26,74,443
2021,sch,mat,Regular,Chesterfield,95,Chesterfield Central School,21140,5,20 - 25,57,26,< 10 %,13,17,83,465
2021,sch,mat,Regular,Chesterfield,95,Chesterfield Central School,21140,6,35 - 40,14,42,28,17,44,56,522
2021,sch,mat,Regular,Chesterfield,95,Chesterfield Central School,21140,7,20 - 25,< 10 %,39,48,< 10 %,57,43,553
2021,sch,mat,Regular,Chesterfield,95,Chesterfield Central School,21140,8,25 - 30,12,32,20,36,56,44,596
2021,sch,rea,Regular,Chesterfield,95,Chesterfield Central School,21140,0,160 - 165,18,23,37,22,60,40,
2021,sch,rea,Regular,Chesterfield,95,Chesterfield Central School,21140,3,25 - 30,< 10 %,28,36,28,64,36,596
2021,sch,rea,Regular,Chesterfield,95,Chesterfield Central School,21140,4,30 - 35,39,26,19,16,35,65,597
2021,sch,rea,Regular,Chesterfield,95,Chesterfield Central School,21140,5,20 - 25,17,35,17,30,48,52,626
2021,sch,rea,Regular,Chesterfield,95,Chesterfield Central School,21140,6,35 - 40,17,25,42,17,58,42,649
2021,sch,rea,Regular,Chesterfield,95,Chesterfield Central School,21140,7,20 - 25,< 10 %,< 10 %,57,26,83,17,670
2021,sch,rea,Regular,Chesterfield,95,Chesterfield Central School,21140,8,25 - 30,12,12,56,20,76,24,680
2021,sch,sci,Regular,Chesterfield,95,Chesterfield Central School,21140,0,45 - 50,46,19,23,13,35,65,
2021,sch,sci,Regular,Chesterfield,95,Chesterfield Central School,21140,5,20 - 25,57,17,< 10 %,17,26,74,545
2021,sch,sci,Regular,Chesterfield,95,Chesterfield Central School,21140,8,25 - 30,36,20,36,< 10 %,44,56,851
2021,sch,mat,Regular,Chichester,99,Chichester Central School,22590,0,120 - 125,39,21,21,18,39,61,
2021,sch,mat,Regular,Chichester,99,Chichester Central School,22590,3,15 - 20,35,29,29,< 10 %,35,65,411
2021,sch,mat,Regular,Chichester,99,Chichester Central School,22590,4,15 - 20,44,19,31,< 10 %,38,63,440
2021,sch,mat,Regular,Chichester,99,Chichester Central School,22590,5,25 - 30,42,50,< 10 %,< 10 %,< 10 %,> 90 %,457
2021,sch,mat,Regular,Chichester,99,Chichester Central School,22590,6,15 - 20,39,17,17,28,44,56,492
2021,sch,mat,Regular,Chichester,99,Chichester Central School,22590,7,20 - 25,30,< 10 %,25,45,70,30,560
2021,sch,mat,Regular,Chichester,99,Chichester Central School,22590,8,25 - 30,44,< 10 %,24,24,48,52,569
2021,sch,rea,Regular,Chichester,99,Chichester Central School,22590,0,120 - 125,32,19,35,14,49,51,
2021,sch,rea,Regular,Chichester,99,Chichester Central School,22590,3,15 - 20,29,35,12,24,35,65,568
2021,sch,rea,Regular,Chichester,99,Chichester Central School,22590,4,15 - 20,38,19,13,31,44,56,601
2021,sch,rea,Regular,Chichester,99,Chichester Central School,22590,5,25 - 30,42,19,38,< 10 %,38,62,600
2021,sch,rea,Regular,Chichester,99,Chichester Central School,22590,6,15 - 20,33,28,39,< 10 %,39,61,621
2021,sch,rea,Regular,Chichester,99,Chichester Central School,22590,7,20 - 25,15,10,50,25,75,25,666
2021,sch,rea,Regular,Chichester,99,Chichester Central School,22590,8,25 - 30,32,< 10 %,48,12,60,40,658
2021,sch,sci,Regular,Chichester,99,Chichester Central School,22590,0,50 - 55,41,22,27,10,37,63,
2021,sch,sci,Regular,Chichester,99,Chichester Central School,22590,5,25 - 30,46,27,15,12,27,73,543
2021,sch,sci,Regular,Chichester,99,Chichester Central School,22590,8,25 - 30,36,16,40,< 10 %,48,52,851
2021,sch,mat,Regular,Claremont,101,Bluff School,20145,0,55 - 60,42,30,14,14,28,72,
2021,sch,mat,Regular,Claremont,101,Bluff School,20145,3,20 - 25,71,10,14,< 10 %,19,81,400
2021,sch,mat,Regular,Claremont,101,Bluff School,20145,4,15 - 20,19,44,19,19,38,63,455
2021,sch,mat,Regular,Claremont,101,Bluff School,20145,5,20 - 25,30,40,10,20,30,70,480
2021,sch,rea,Regular,Claremont,101,Bluff School,20145,0,55 - 60,47,19,22,12,34,66,
2021,sch,rea,Regular,Claremont,101,Bluff School,20145,3,20 - 25,68,14,18,< 10 %,18,82,536
2021,sch,rea,Regular,Claremont,101,Bluff School,20145,4,15 - 20,31,38,13,19,31,69,596
2021,sch,rea,Regular,Claremont,101,Bluff School,20145,5,20 - 25,35,10,35,20,55,45,623
2021,sch,sci,Regular,Claremont,101,Bluff School,20145,0,20 - 25,55,15,20,10,30,70,
2021,sch,sci,Regular,Claremont,101,Bluff School,20145,5,20 - 25,55,15,20,10,30,70,544
2021,sch,mat,Regular,Claremont,101,Claremont Middle School,20115,0,300 - 305,49,28,15,< 10 %,23,77,
2021,sch,mat,Regular,Claremont,101,Claremont Middle School,20115,6,95 - 100,43,27,24,< 10 %,30,70,482
2021,sch,mat,Regular,Claremont,101,Claremont Middle School,20115,7,105 - 110,54,34,< 10 %,< 10 %,12,88,495
2021,sch,mat,Regular,Claremont,101,Claremont Middle School,20115,8,95 - 100,48,24,16,11,28,72,543
2021,sch,rea,Regular,Claremont,101,Claremont Middle School,20115,0,300 - 305,40,23,30,< 10 %,37,63,
2021,sch,rea,Regular,Claremont,101,Claremont Middle School,20115,6,95 - 100,33,24,33,10,43,57,625
2021,sch,rea,Regular,Claremont,101,Claremont Middle School,20115,7,105 - 110,38,23,33,< 10 %,39,61,622
2021,sch,rea,Regular,Claremont,101,Claremont Middle School,20115,8,100 - 105,49,21,24,< 10 %,30,70,630
2021,sch,sci,Regular,Claremont,101,Claremont Middle School,20115,0,95 - 100,57,20,18,< 10 %,24,76,
2021,sch,sci,Regular,Claremont,101,Claremont Middle School,20115,8,95 - 100,57,20,18,< 10 %,24,76,843
2021,sch,mat,Regular,Claremont,101,Disnard Elementary School,20165,0,100 - 105,52,30,14,< 10 %,18,82,
2021,sch,mat,Regular,Claremont,101,Disnard Elementary School,20165,3,35 - 40,69,19,11,< 10 %,11,89,394
2021,sch,mat,Regular,Claremont,101,Disnard Elementary School,20165,4,30 - 35,39,39,15,< 10 %,21,79,437
2021,sch,mat,Regular,Claremont,101,Disnard Elementary School,20165,5,30 - 35,45,33,15,< 10 %,21,79,461
2021,sch,rea,Regular,Claremont,101,Disnard Elementary School,20165,0,100 - 105,46,24,23,< 10 %,30,70,
2021,sch,rea,Regular,Claremont,101,Disnard Elementary School,20165,3,35 - 40,61,25,< 10 %,< 10 %,14,86,544
2021,sch,rea,Regular,Claremont,101,Disnard Elementary School,20165,4,30 - 35,36,39,15,< 10 %,24,76,587
2021,sch,rea,Regular,Claremont,101,Disnard Elementary School,20165,5,30 - 35,39,< 10 %,45,< 10 %,55,45,610
2021,sch,sci,Regular,Claremont,101,Disnard Elementary School,20165,0,30 - 35,45,24,30,< 10 %,30,70,
2021,sch,sci,Regular,Claremont,101,Disnard Elementary School,20165,5,30 - 35,45,24,30,< 10 %,30,70,542
2021,sch,mat,Regular,Claremont,101,Maple Avenue School,20160,0,130 - 135,41,29,25,< 10 %,31,69,
2021,sch,mat,Regular,Claremont,101,Maple Avenue School,20160,3,40 - 45,45,24,29,< 10 %,31,69,408
2021,sch,mat,Regular,Claremont,101,Maple Avenue School,20160,4,45 - 50,30,24,33,13,46,54,450
2021,sch,mat,Regular,Claremont,101,Maple Avenue School,20160,5,45 - 50,47,38,13,< 10 %,16,84,457
2021,sch,rea,Regular,Claremont,101,Maple Avenue School,20160,0,130 - 135,35,34,20,11,31,69,
2021,sch,rea,Regular,Claremont,101,Maple Avenue School,20160,3,40 - 45,38,40,< 10 %,15,23,78,562
2021,sch,rea,Regular,Claremont,101,Maple Avenue School,20160,4,45 - 50,26,35,35,< 10 %,39,61,593
2021,sch,rea,Regular,Claremont,101,Maple Avenue School,20160,5,45 - 50,42,27,16,16,31,69,601
2021,sch,sci,Regular,Claremont,101,Maple Avenue School,20160,0,40 - 45,43,34,16,< 10 %,23,77,
2021,sch,sci,Regular,Claremont,101,Maple Avenue School,20160,5,40 - 45,43,34,16,< 10 %,23,77,544
2021,sch,mat,Regular,Claremont,101,Stevens High School,20140,0,85 - 90,21,45,33,< 10 %,34,66,
2021,sch,mat,Regular,Claremont,101,Stevens High School,20140,11,85 - 90,21,45,33,< 10 %,34,66,488
2021,sch,rea,Regular,Claremont,101,Stevens High School,20140,0,85 - 90,27,28,37,< 10 %,45,55,
